SEQUENCE_ID,STEP_INDEX,STEP
dev_igbt_seq_0083_t80,246,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,247,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,248,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,249,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,250,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,251,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,252,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,253,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,254,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,255,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,256,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,257,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,258,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,259,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,260,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,261,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,262,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,263,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,264,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,265,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,266,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,267,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,268,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,269,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,270,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,271,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,272,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,273,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,274,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,275,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,276,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,277,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,278,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,279,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,280,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,281,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,282,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,283,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,284,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,285,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,286,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,287,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,288,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,289,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,290,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,291,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,292,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,293,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,294,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,295,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,296,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,297,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,298,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,299,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,300,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,301,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,302,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,303,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,304,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,305,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,306,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,307,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,308,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,309,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,310,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,311,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,312,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,313,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,314,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,315,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,316,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,317,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,318,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,319,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,320,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,321,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,322,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,323,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,324,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,325,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,326,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,327,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,328,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,329,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,330,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,331,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,332,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,333,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,334,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,335,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,336,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,337,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,338,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,339,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,340,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,341,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,342,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,343,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,344,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,345,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,346,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,347,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,348,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,349,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,350,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,351,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,352,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,353,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,354,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,355,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,356,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,357,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,358,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,359,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,360,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,361,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,362,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,363,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,364,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,365,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,366,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,367,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,368,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,369,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,370,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,371,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,372,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,373,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,374,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,375,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,376,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,377,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,378,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,379,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,380,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,381,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,382,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,383,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,384,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,385,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,386,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,387,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,388,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,389,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,390,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,391,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,392,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,393,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,394,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,395,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,396,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,397,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,398,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,399,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,400,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,401,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,402,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,403,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,404,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,405,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,406,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,407,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,408,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,409,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,410,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,411,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,412,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,413,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,414,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,415,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,416,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,417,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,418,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,419,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,420,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,421,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,422,BACKSIDE ANNEAL
dev_igbt_seq_0083_t80,423,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,0,RECEIVE WAFER LOT
dev_igbt_seq_0995_t60,1,LOT IDENTIFICATION
dev_igbt_seq_0995_t60,2,INITIAL WAFER INSPECTION
dev_igbt_seq_0995_t60,3,MEASURE INITIAL THICKNESS
dev_igbt_seq_0995_t60,4,MEASURE SURFACE PARTICLES
dev_igbt_seq_0995_t60,5,PRE CLEAN WAFER
dev_igbt_seq_0995_t60,6,BACKSIDE CLEAN
dev_igbt_seq_0995_t60,7,FRONTSIDE CLEAN
dev_igbt_seq_0995_t60,8,RCA CLEAN 1
dev_igbt_seq_0995_t60,9,WET CLEAN RCA2
dev_igbt_seq_0995_t60,10,HF DIP
dev_igbt_seq_0995_t60,11,EPITAXIAL WAFER CHECK
dev_igbt_seq_0995_t60,12,MEASURE EPITAXY THICKNESS
dev_igbt_seq_0995_t60,13,MEASURE RESISTIVITY
dev_igbt_seq_0995_t60,14,EPITAXIAL REWORK CHECK
dev_igbt_seq_0995_t60,15,EPITAXIAL LAYER PREP
dev_igbt_seq_0995_t60,16,THERMAL OXIDATION
dev_igbt_seq_0995_t60,17,MEASURE OXIDE THICKNESS
dev_igbt_seq_0995_t60,18,SPIN COAT PHOTORESIST
dev_igbt_seq_0995_t60,19,SOFT BAKE
dev_igbt_seq_0995_t60,20,ALIGN MASK LEVEL 1
dev_igbt_seq_0995_t60,21,EXPOSE LITHO LEVEL 1
dev_igbt_seq_0995_t60,22,POST EXPOSE BAKE
dev_igbt_seq_0995_t60,23,DEVELOP PHOTORESIST
dev_igbt_seq_0995_t60,24,INSPECT PATTERN LEVEL 1
dev_igbt_seq_0995_t60,25,OXIDE ETCH DRY
dev_igbt_seq_0995_t60,26,STRIP PHOTORESIST
dev_igbt_seq_0995_t60,27,CLEAN AFTER OXIDE ETCH
dev_igbt_seq_0995_t60,28,MEASURE OPENING CD
dev_igbt_seq_0995_t60,29,IMPLANT P BODY
dev_igbt_seq_0995_t60,30,DRIVE IN DIFFUSION
dev_igbt_seq_0995_t60,31,RAPID THERMAL ANNEAL
dev_igbt_seq_0995_t60,32,MEASURE JUNCTION DEPTH
dev_igbt_seq_0995_t60,33,THERMAL OXIDATION
dev_igbt_seq_0995_t60,34,SPIN COAT PHOTORESIST
dev_igbt_seq_0995_t60,35,SOFT BAKE
dev_igbt_seq_0995_t60,36,ALIGN MASK LEVEL 2
dev_igbt_seq_0995_t60,37,EXPOSE LITHO LEVEL 2
dev_igbt_seq_0995_t60,38,POST EXPOSE BAKE
dev_igbt_seq_0995_t60,39,DEVELOP PHOTORESIST
dev_igbt_seq_0995_t60,40,P BODY WINDOW INSPECTION
dev_igbt_seq_0995_t60,41,ETCH SILICON OR OXIDE WINDOW
dev_igbt_seq_0995_t60,42,STRIP RESIST
dev_igbt_seq_0995_t60,43,CLEAN AFTER WINDOW ETCH
dev_igbt_seq_0995_t60,44,MEASURE WINDOW CD
dev_igbt_seq_0995_t60,45,IMPLANT N BUFFER
dev_igbt_seq_0995_t60,46,PRE ANNEAL CHECK
dev_igbt_seq_0995_t60,47,RAPID THERMAL ANNEAL
dev_igbt_seq_0995_t60,48,MEASURE SHEET RESISTANCE
dev_igbt_seq_0995_t60,49,DEPOSIT FIELD OXIDE
dev_igbt_seq_0995_t60,50,DENSIFY OXIDE
dev_igbt_seq_0995_t60,51,MEASURE FILM THICKNESS
dev_igbt_seq_0995_t60,52,SPIN COAT PHOTORESIST
dev_igbt_seq_0995_t60,53,SOFT BAKE
dev_igbt_seq_0995_t60,54,ALIGN MASK LEVEL 3
dev_igbt_seq_0995_t60,55,EXPOSE LITHO LEVEL 3
dev_igbt_seq_0995_t60,56,POST EXPOSE BAKE
dev_igbt_seq_0995_t60,57,DEVELOP PHOTORESIST
dev_igbt_seq_0995_t60,58,FIELD PATTERN INSPECTION
dev_igbt_seq_0995_t60,59,HARD BAKE
dev_igbt_seq_0995_t60,60,FIELD OXIDE ETCH
dev_igbt_seq_0995_t60,61,STRIP PHOTORESIST
dev_igbt_seq_0995_t60,62,CLEAN AFTER FIELD ETCH
dev_igbt_seq_0995_t60,63,MEASURE SURFACE UNIFORMITY
dev_igbt_seq_0995_t60,64,IMPLANT SOURCE REGION
dev_igbt_seq_0995_t60,65,IMPLANT DRAIN / CATHODE REGION
dev_igbt_seq_0995_t60,66,PRE ANNEAL CHECK
dev_igbt_seq_0995_t60,67,RAPID THERMAL ANNEAL
dev_igbt_seq_0995_t60,68,MEASURE SHEET RESISTANCE
dev_igbt_seq_0995_t60,69,DEPOSIT GATE OXIDE OR DIELECTRIC
dev_igbt_seq_0995_t60,70,ANNEAL DIELECTRIC
dev_igbt_seq_0995_t60,71,DEPOSIT POLYSILICON
dev_igbt_seq_0995_t60,72,POLYSILICON ANNEAL
dev_igbt_seq_0995_t60,73,MEASURE POLY THICKNESS
dev_igbt_seq_0995_t60,74,SPIN COAT PHOTORESIST
dev_igbt_seq_0995_t60,75,SOFT BAKE
dev_igbt_seq_0995_t60,76,ALIGN MASK LEVEL 4
dev_igbt_seq_0995_t60,77,EXPOSE LITHO LEVEL 4
dev_igbt_seq_0995_t60,78,POST EXPOSE BAKE
dev_igbt_seq_0995_t60,79,DEVELOP PHOTORESIST
dev_igbt_seq_0995_t60,80,POLY PATTERN INSPECTION
dev_igbt_seq_0995_t60,81,HARD BAKE
dev_igbt_seq_0995_t60,82,POLYSILICON ETCH DRY
dev_igbt_seq_0995_t60,83,STRIP RESIST
dev_igbt_seq_0995_t60,84,CLEAN AFTER POLY ETCH
dev_igbt_seq_0995_t60,85,MEASURE GATE CD
dev_igbt_seq_0995_t60,86,IMPLANT CHANNEL STOP
dev_igbt_seq_0995_t60,87,RAPID THERMAL ANNEAL
dev_igbt_seq_0995_t60,88,MEASURE DEVICE PARAMETER
dev_igbt_seq_0995_t60,89,DEPOSIT INTERLAYER DIELECTRIC
dev_igbt_seq_0995_t60,90,DEVELOP PHOTORESIST
dev_igbt_seq_0995_t60,91,DEVELOP PHOTORESIST
dev_igbt_seq_0995_t60,92,DEVELOP PHOTORESIST
dev_igbt_seq_0995_t60,93,DEVELOP PHOTORESIST
dev_igbt_seq_0995_t60,94,DEVELOP PHOTORESIST
dev_igbt_seq_0995_t60,95,DEVELOP PHOTORESIST
dev_igbt_seq_0995_t60,96,DEVELOP PHOTORESIST
dev_igbt_seq_0995_t60,97,DEVELOP PHOTORESIST
dev_igbt_seq_0995_t60,98,DEVELOP PHOTORESIST
dev_igbt_seq_0995_t60,99,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,100,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,101,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,102,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,103,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,104,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,105,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,106,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,107,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,108,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,109,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,110,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,111,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,112,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,113,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,114,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,115,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,116,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,117,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,118,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,119,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,120,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,121,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,122,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,123,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,124,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,125,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,126,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,127,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,128,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,129,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,130,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,131,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,132,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,133,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,134,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,135,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,136,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,137,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,138,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,139,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,140,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,141,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,142,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,143,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,144,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,145,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,146,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,147,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,148,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,149,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,150,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,151,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,152,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,153,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,154,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,155,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,156,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,157,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,158,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,159,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,160,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,161,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,162,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,163,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,164,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,165,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,166,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,167,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,168,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,169,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,170,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,171,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,172,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,173,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,174,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,175,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,176,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,177,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,178,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,179,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,180,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,181,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,182,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,183,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,184,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,185,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,186,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,187,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,188,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,189,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,190,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,191,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,192,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,193,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,194,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,195,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,196,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,197,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,198,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,199,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,200,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,201,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,202,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,203,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,204,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,205,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,206,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,207,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,208,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,209,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,210,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,211,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,212,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,213,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,214,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,215,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,216,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,217,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,218,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,219,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,220,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,221,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,222,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,223,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,224,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,225,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,226,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,227,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,228,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,229,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,230,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,231,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,232,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,233,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,234,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,235,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,236,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,237,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,238,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,239,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,240,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,241,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,242,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,243,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,244,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,245,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,246,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,247,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,248,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,249,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,250,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,251,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,252,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,253,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,254,BACKSIDE ANNEAL
dev_igbt_seq_0995_t60,255,BACKSIDE ANNEAL
