SEQUENCE_ID,RANK,STEP
dev_ic_seq_0869_t60,5,STRIP RESIST
dev_ic_seq_0869_t80,1,OPEN PAD WINDOW
dev_ic_seq_0869_t80,2,CURE PASSIVATION
dev_ic_seq_0869_t80,3,DEVELOP PHOTORESIST
dev_ic_seq_0869_t80,4,BACKSIDE ANNEAL
dev_ic_seq_0869_t80,5,DIELECTRIC ETCH VIA
dev_ic_seq_0028_t60,1,DIELECTRIC ETCH VIA
dev_ic_seq_0028_t60,2,CURE PASSIVATION
dev_ic_seq_0028_t60,3,CLEAN AFTER VIA ETCH
dev_ic_seq_0028_t60,4,POST EXPOSE BAKE
dev_ic_seq_0028_t60,5,BACKSIDE ANNEAL
dev_ic_seq_0028_t80,1,DEVELOP PHOTORESIST
dev_ic_seq_0028_t80,2,CURE PASSIVATION
dev_ic_seq_0028_t80,3,DIELECTRIC ETCH VIA
dev_ic_seq_0028_t80,4,SPIN COAT PHOTORESIST
dev_ic_seq_0028_t80,5,BACKSIDE ANNEAL
dev_ic_seq_0601_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0601_t60,2,CURE PASSIVATION
dev_ic_seq_0601_t60,3,CLEAN AFTER VIA ETCH
dev_ic_seq_0601_t60,4,POST EXPOSE BAKE
dev_ic_seq_0601_t60,5,DIELECTRIC ETCH VIA
dev_ic_seq_0601_t80,1,MEASURE PASSIVATION THICKNESS
dev_ic_seq_0601_t80,2,BACKSIDE ANNEAL
dev_ic_seq_0601_t80,3,DEVELOP PHOTORESIST
dev_ic_seq_0601_t80,4,OPEN BOND PAD WINDOW
dev_ic_seq_0601_t80,5,DIELECTRIC ETCH VIA
dev_ic_seq_0486_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0486_t60,2,POST EXPOSE BAKE
dev_ic_seq_0486_t60,3,BACKSIDE ANNEAL
dev_ic_seq_0486_t60,4,CURE PASSIVATION
dev_ic_seq_0486_t60,5,SPIN COAT PHOTORESIST
dev_ic_seq_0486_t80,1,OPEN PAD WINDOW
dev_ic_seq_0486_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0486_t80,3,BACKSIDE ANNEAL
dev_ic_seq_0486_t80,4,CURE PASSIVATION
dev_ic_seq_0486_t80,5,STRIP RESIST
dev_ic_seq_0080_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0080_t60,2,CURE PASSIVATION
dev_ic_seq_0080_t60,3,CLEAN AFTER VIA ETCH
dev_ic_seq_0080_t60,4,POST EXPOSE BAKE
dev_ic_seq_0080_t60,5,DIELECTRIC ETCH VIA
dev_ic_seq_0080_t80,1,STRIP RESIST
dev_ic_seq_0080_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0080_t80,3,CURE PASSIVATION
dev_ic_seq_0080_t80,4,BACKSIDE ANNEAL
dev_ic_seq_0080_t80,5,DIELECTRIC ETCH VIA
dev_ic_seq_0670_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0670_t60,2,POST EXPOSE BAKE
dev_ic_seq_0670_t60,3,CURE PASSIVATION
dev_ic_seq_0670_t60,4,DIELECTRIC ETCH VIA
dev_ic_seq_0670_t60,5,BACKSIDE ANNEAL
dev_ic_seq_0670_t80,1,BACKSIDE ANNEAL
dev_ic_seq_0670_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0670_t80,3,OPEN BOND PAD WINDOW
dev_ic_seq_0670_t80,4,STRIP RESIST
dev_ic_seq_0670_t80,5,CURE PASSIVATION
dev_ic_seq_0378_t60,1,BACKSIDE ANNEAL
dev_ic_seq_0378_t60,2,CURE PASSIVATION
dev_ic_seq_0378_t60,3,DEVELOP PHOTORESIST
dev_ic_seq_0378_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0378_t60,5,OPEN BOND PAD WINDOW
dev_ic_seq_0378_t80,1,DEVELOP PHOTORESIST
dev_ic_seq_0378_t80,2,CURE PASSIVATION
dev_ic_seq_0378_t80,3,SPIN COAT PHOTORESIST
dev_ic_seq_0378_t80,4,DIELECTRIC ETCH VIA
dev_ic_seq_0378_t80,5,BACKSIDE ANNEAL
dev_ic_seq_0726_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0726_t60,2,CURE PASSIVATION
dev_ic_seq_0726_t60,3,BACKSIDE ANNEAL
dev_ic_seq_0726_t60,4,DIELECTRIC ETCH VIA
dev_ic_seq_0726_t60,5,POST EXPOSE BAKE
dev_ic_seq_0726_t80,1,BACKSIDE ANNEAL
dev_ic_seq_0726_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0726_t80,3,CURE PASSIVATION
dev_ic_seq_0726_t80,4,STRIP RESIST
dev_ic_seq_0726_t80,5,OPEN BOND PAD WINDOW
dev_ic_seq_0738_t60,1,CURE PASSIVATION
dev_ic_seq_0738_t60,2,BACKSIDE ANNEAL
dev_ic_seq_0738_t60,3,DEVELOP PHOTORESIST
dev_ic_seq_0738_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0738_t60,5,DEPOSIT POLYSILICON
dev_ic_seq_0738_t80,1,BACKSIDE ANNEAL
dev_ic_seq_0738_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0738_t80,3,CURE PASSIVATION
dev_ic_seq_0738_t80,4,OPEN BOND PAD WINDOW
dev_ic_seq_0738_t80,5,DIELECTRIC ETCH VIA
dev_ic_seq_0046_t60,1,BACKSIDE ANNEAL
dev_ic_seq_0046_t60,2,POST EXPOSE BAKE
dev_ic_seq_0046_t60,3,CURE PASSIVATION
dev_ic_seq_0046_t60,4,DIELECTRIC ETCH VIA
dev_ic_seq_0046_t60,5,DEVELOP PHOTORESIST
dev_ic_seq_0046_t80,1,CURE PASSIVATION
dev_ic_seq_0046_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0046_t80,3,SPIN COAT PHOTORESIST
dev_ic_seq_0046_t80,4,DIELECTRIC ETCH VIA
dev_ic_seq_0046_t80,5,BACKSIDE ANNEAL
dev_ic_seq_0522_t60,1,DIELECTRIC ETCH VIA
dev_ic_seq_0522_t60,2,BACKSIDE ANNEAL
dev_ic_seq_0522_t60,3,CURE PASSIVATION
dev_ic_seq_0522_t60,4,DEVELOP PHOTORESIST
dev_ic_seq_0522_t60,5,OPEN BOND PAD WINDOW
dev_ic_seq_0522_t80,1,SPIN COAT PHOTORESIST
dev_ic_seq_0522_t80,2,CURE PASSIVATION
dev_ic_seq_0522_t80,3,DEVELOP PHOTORESIST
dev_ic_seq_0522_t80,4,BACKSIDE ANNEAL
dev_ic_seq_0522_t80,5,OPEN BOND PAD WINDOW
dev_ic_seq_0605_t60,1,CURE PASSIVATION
dev_ic_seq_0605_t60,2,BACKSIDE ANNEAL
dev_ic_seq_0605_t60,3,DEVELOP PHOTORESIST
dev_ic_seq_0605_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0605_t60,5,POST EXPOSE BAKE
dev_ic_seq_0605_t80,1,BACKSIDE ANNEAL
dev_ic_seq_0605_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0605_t80,3,DIELECTRIC ETCH VIA
dev_ic_seq_0605_t80,4,CURE PASSIVATION
dev_ic_seq_0605_t80,5,OPEN BOND PAD WINDOW
dev_ic_seq_0147_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0147_t60,2,POST EXPOSE BAKE
dev_ic_seq_0147_t60,3,BACKSIDE ANNEAL
dev_ic_seq_0147_t60,4,CURE PASSIVATION
dev_ic_seq_0147_t60,5,OPEN BOND PAD WINDOW
dev_ic_seq_0147_t80,1,CURE PASSIVATION
dev_ic_seq_0147_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0147_t80,3,BACKSIDE ANNEAL
dev_ic_seq_0147_t80,4,STRIP RESIST
dev_ic_seq_0147_t80,5,POST EXPOSE BAKE
dev_ic_seq_0760_t60,1,DIELECTRIC ETCH VIA
dev_ic_seq_0760_t60,2,BACKSIDE ANNEAL
dev_ic_seq_0760_t60,3,CURE PASSIVATION
dev_ic_seq_0760_t60,4,POST EXPOSE BAKE
dev_ic_seq_0760_t60,5,OPEN BOND PAD WINDOW
dev_ic_seq_0760_t80,1,DEVELOP PHOTORESIST
dev_ic_seq_0760_t80,2,CURE PASSIVATION
dev_ic_seq_0760_t80,3,DIELECTRIC ETCH VIA
dev_ic_seq_0760_t80,4,SPIN COAT PHOTORESIST
dev_ic_seq_0760_t80,5,BACKSIDE ANNEAL
dev_ic_seq_0744_t60,1,DIELECTRIC ETCH VIA
dev_ic_seq_0744_t60,2,BACKSIDE ANNEAL
dev_ic_seq_0744_t60,3,CURE PASSIVATION
dev_ic_seq_0744_t60,4,DEVELOP PHOTORESIST
dev_ic_seq_0744_t60,5,OPEN BOND PAD WINDOW
dev_ic_seq_0744_t80,1,CURE PASSIVATION
dev_ic_seq_0744_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0744_t80,3,SPIN COAT PHOTORESIST
dev_ic_seq_0744_t80,4,DIELECTRIC ETCH VIA
dev_ic_seq_0744_t80,5,BACKSIDE ANNEAL
dev_ic_seq_0746_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0746_t60,2,CURE PASSIVATION
dev_ic_seq_0746_t60,3,POST EXPOSE BAKE
dev_ic_seq_0746_t60,4,DIELECTRIC ETCH VIA
dev_ic_seq_0746_t60,5,STRIP RESIST
dev_ic_seq_0746_t80,1,OPEN PAD WINDOW
dev_ic_seq_0746_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0746_t80,3,BACKSIDE ANNEAL
dev_ic_seq_0746_t80,4,CURE PASSIVATION
dev_ic_seq_0746_t80,5,STRIP RESIST
dev_ic_seq_0616_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0616_t60,2,CURE PASSIVATION
dev_ic_seq_0616_t60,3,POST EXPOSE BAKE
dev_ic_seq_0616_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0616_t60,5,DIELECTRIC ETCH VIA
dev_ic_seq_0616_t80,1,CURE PASSIVATION
dev_ic_seq_0616_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0616_t80,3,BACKSIDE ANNEAL
dev_ic_seq_0616_t80,4,STRIP RESIST
dev_ic_seq_0616_t80,5,POST EXPOSE BAKE
dev_ic_seq_0652_t60,1,DIELECTRIC ETCH VIA
dev_ic_seq_0652_t60,2,BACKSIDE ANNEAL
dev_ic_seq_0652_t60,3,CURE PASSIVATION
dev_ic_seq_0652_t60,4,DEVELOP PHOTORESIST
dev_ic_seq_0652_t60,5,OPEN BOND PAD WINDOW
dev_ic_seq_0652_t80,1,SPIN COAT PHOTORESIST
dev_ic_seq_0652_t80,2,CURE PASSIVATION
dev_ic_seq_0652_t80,3,DEVELOP PHOTORESIST
dev_ic_seq_0652_t80,4,BACKSIDE ANNEAL
dev_ic_seq_0652_t80,5,OPEN BOND PAD WINDOW
dev_ic_seq_0111_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0111_t60,2,POST EXPOSE BAKE
dev_ic_seq_0111_t60,3,OPEN BOND PAD WINDOW
dev_ic_seq_0111_t60,4,CURE PASSIVATION
dev_ic_seq_0111_t60,5,DIELECTRIC ETCH VIA
dev_ic_seq_0111_t80,1,OPEN PAD WINDOW
dev_ic_seq_0111_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0111_t80,3,BACKSIDE ANNEAL
dev_ic_seq_0111_t80,4,CURE PASSIVATION
dev_ic_seq_0111_t80,5,STRIP RESIST
dev_ic_seq_0035_t60,1,DIELECTRIC ETCH VIA
dev_ic_seq_0035_t60,2,CURE PASSIVATION
dev_ic_seq_0035_t60,3,CLEAN AFTER VIA ETCH
dev_ic_seq_0035_t60,4,BACKSIDE ANNEAL
dev_ic_seq_0035_t60,5,DEVELOP PHOTORESIST
dev_ic_seq_0035_t80,1,OPEN BOND PAD WINDOW
dev_ic_seq_0035_t80,2,DIELECTRIC ETCH VIA
dev_ic_seq_0035_t80,3,DEVELOP PHOTORESIST
dev_ic_seq_0035_t80,4,BACKSIDE ANNEAL
dev_ic_seq_0035_t80,5,MEASURE PASSIVATION THICKNESS
dev_ic_seq_0882_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0882_t60,2,BACKSIDE ANNEAL
dev_ic_seq_0882_t60,3,SPIN COAT PHOTORESIST
dev_ic_seq_0882_t60,4,CURE PASSIVATION
dev_ic_seq_0882_t60,5,OPEN BOND PAD WINDOW
dev_ic_seq_0882_t80,1,DEVELOP PHOTORESIST
dev_ic_seq_0882_t80,2,BACKSIDE ANNEAL
dev_ic_seq_0882_t80,3,CURE PASSIVATION
dev_ic_seq_0882_t80,4,SPIN COAT PHOTORESIST
dev_ic_seq_0882_t80,5,POST EXPOSE BAKE
dev_ic_seq_0101_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0101_t60,2,POST EXPOSE BAKE
dev_ic_seq_0101_t60,3,OPEN BOND PAD WINDOW
dev_ic_seq_0101_t60,4,CURE PASSIVATION
dev_ic_seq_0101_t60,5,SPIN COAT PHOTORESIST
dev_ic_seq_0101_t80,1,MEASURE PASSIVATION THICKNESS
dev_ic_seq_0101_t80,2,BACKSIDE ANNEAL
dev_ic_seq_0101_t80,3,DEVELOP PHOTORESIST
dev_ic_seq_0101_t80,4,OPEN BOND PAD WINDOW
dev_ic_seq_0101_t80,5,DIELECTRIC ETCH VIA
dev_ic_seq_0018_t60,1,BACKSIDE ANNEAL
dev_ic_seq_0018_t60,2,DEVELOP PHOTORESIST
dev_ic_seq_0018_t60,3,CURE PASSIVATION
dev_ic_seq_0018_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0018_t60,5,DIELECTRIC ETCH VIA
dev_ic_seq_0018_t80,1,BACKSIDE ANNEAL
dev_ic_seq_0018_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0018_t80,3,OPEN BOND PAD WINDOW
dev_ic_seq_0018_t80,4,SPIN COAT PHOTORESIST
dev_ic_seq_0018_t80,5,CURE PASSIVATION
dev_ic_seq_0353_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0353_t60,2,POST EXPOSE BAKE
dev_ic_seq_0353_t60,3,OPEN BOND PAD WINDOW
dev_ic_seq_0353_t60,4,CURE PASSIVATION
dev_ic_seq_0353_t60,5,SPIN COAT PHOTORESIST
dev_ic_seq_0353_t80,1,OPEN PAD WINDOW
dev_ic_seq_0353_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0353_t80,3,BACKSIDE ANNEAL
dev_ic_seq_0353_t80,4,CURE PASSIVATION
dev_ic_seq_0353_t80,5,STRIP RESIST
dev_ic_seq_0647_t60,1,BACKSIDE ANNEAL
dev_ic_seq_0647_t60,2,CURE PASSIVATION
dev_ic_seq_0647_t60,3,DEVELOP PHOTORESIST
dev_ic_seq_0647_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0647_t60,5,OPEN BOND PAD WINDOW
dev_ic_seq_0647_t80,1,CURE PASSIVATION
dev_ic_seq_0647_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0647_t80,3,SPIN COAT PHOTORESIST
dev_ic_seq_0647_t80,4,BACKSIDE ANNEAL
dev_ic_seq_0647_t80,5,POST EXPOSE BAKE
dev_ic_seq_0881_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0881_t60,2,CURE PASSIVATION
dev_ic_seq_0881_t60,3,POST EXPOSE BAKE
dev_ic_seq_0881_t60,4,DIELECTRIC ETCH VIA
dev_ic_seq_0881_t60,5,STRIP RESIST
dev_ic_seq_0881_t80,1,OPEN PAD WINDOW
dev_ic_seq_0881_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0881_t80,3,BACKSIDE ANNEAL
dev_ic_seq_0881_t80,4,CURE PASSIVATION
dev_ic_seq_0881_t80,5,STRIP RESIST
dev_ic_seq_0369_t60,1,DIELECTRIC ETCH VIA
dev_ic_seq_0369_t60,2,CURE PASSIVATION
dev_ic_seq_0369_t60,3,DEVELOP PHOTORESIST
dev_ic_seq_0369_t60,4,POST EXPOSE BAKE
dev_ic_seq_0369_t60,5,BACKSIDE ANNEAL
dev_ic_seq_0369_t80,1,CURE PASSIVATION
dev_ic_seq_0369_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0369_t80,3,BACKSIDE ANNEAL
dev_ic_seq_0369_t80,4,STRIP RESIST
dev_ic_seq_0369_t80,5,SPIN COAT PHOTORESIST
dev_ic_seq_0202_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0202_t60,2,CURE PASSIVATION
dev_ic_seq_0202_t60,3,CLEAN AFTER VIA ETCH
dev_ic_seq_0202_t60,4,POST EXPOSE BAKE
dev_ic_seq_0202_t60,5,DIELECTRIC ETCH VIA
dev_ic_seq_0202_t80,1,DEVELOP PHOTORESIST
dev_ic_seq_0202_t80,2,BACKSIDE ANNEAL
dev_ic_seq_0202_t80,3,STRIP RESIST
dev_ic_seq_0202_t80,4,POST EXPOSE BAKE
dev_ic_seq_0202_t80,5,CURE PASSIVATION
dev_ic_seq_0314_t60,1,CURE PASSIVATION
dev_ic_seq_0314_t60,2,DIELECTRIC ETCH VIA
dev_ic_seq_0314_t60,3,POST EXPOSE BAKE
dev_ic_seq_0314_t60,4,DEVELOP PHOTORESIST
dev_ic_seq_0314_t60,5,STRIP RESIST
dev_ic_seq_0314_t80,1,OPEN BOND PAD WINDOW
dev_ic_seq_0314_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0314_t80,3,SOFT BAKE
dev_ic_seq_0314_t80,4,DIELECTRIC ETCH VIA
dev_ic_seq_0314_t80,5,CURE PASSIVATION
dev_ic_seq_0970_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0970_t60,2,POST EXPOSE BAKE
dev_ic_seq_0970_t60,3,OPEN BOND PAD WINDOW
dev_ic_seq_0970_t60,4,CURE PASSIVATION
dev_ic_seq_0970_t60,5,SPIN COAT PHOTORESIST
dev_ic_seq_0970_t80,1,STRIP RESIST
dev_ic_seq_0970_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0970_t80,3,CURE PASSIVATION
dev_ic_seq_0970_t80,4,BACKSIDE ANNEAL
dev_ic_seq_0970_t80,5,DIELECTRIC ETCH VIA
dev_ic_seq_0900_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0900_t60,2,CURE PASSIVATION
dev_ic_seq_0900_t60,3,BACKSIDE ANNEAL
dev_ic_seq_0900_t60,4,DIELECTRIC ETCH VIA
dev_ic_seq_0900_t60,5,STRIP RESIST
dev_ic_seq_0900_t80,1,OPEN BOND PAD WINDOW
dev_ic_seq_0900_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0900_t80,3,BACKSIDE ANNEAL
dev_ic_seq_0900_t80,4,SOFT BAKE
dev_ic_seq_0900_t80,5,DIELECTRIC ETCH VIA
dev_ic_seq_0174_t60,1,BACKSIDE ANNEAL
dev_ic_seq_0174_t60,2,CURE PASSIVATION
dev_ic_seq_0174_t60,3,SPIN COAT PHOTORESIST
dev_ic_seq_0174_t60,4,DEVELOP PHOTORESIST
dev_ic_seq_0174_t60,5,POST EXPOSE BAKE
dev_ic_seq_0174_t80,1,CURE PASSIVATION
dev_ic_seq_0174_t80,2,DIELECTRIC ETCH VIA
dev_ic_seq_0174_t80,3,DEVELOP PHOTORESIST
dev_ic_seq_0174_t80,4,BACKSIDE ANNEAL
dev_ic_seq_0174_t80,5,STRIP RESIST
dev_ic_seq_0363_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0363_t60,2,POST EXPOSE BAKE
dev_ic_seq_0363_t60,3,CURE PASSIVATION
dev_ic_seq_0363_t60,4,BACKSIDE ANNEAL
dev_ic_seq_0363_t60,5,DIELECTRIC ETCH VIA
dev_ic_seq_0363_t80,1,DEVELOP PHOTORESIST
dev_ic_seq_0363_t80,2,CURE PASSIVATION
dev_ic_seq_0363_t80,3,POST EXPOSE BAKE
dev_ic_seq_0363_t80,4,DEPOSIT POLYSILICON
dev_ic_seq_0363_t80,5,STRIP RESIST
dev_ic_seq_0070_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0070_t60,2,CURE PASSIVATION
dev_ic_seq_0070_t60,3,POST EXPOSE BAKE
dev_ic_seq_0070_t60,4,STRIP RESIST
dev_ic_seq_0070_t60,5,DIELECTRIC ETCH VIA
dev_ic_seq_0070_t80,1,BACKSIDE ANNEAL
dev_ic_seq_0070_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0070_t80,3,CURE PASSIVATION
dev_ic_seq_0070_t80,4,SPIN COAT PHOTORESIST
dev_ic_seq_0070_t80,5,POST EXPOSE BAKE
dev_ic_seq_0949_t60,1,BACKSIDE ANNEAL
dev_ic_seq_0949_t60,2,DIELECTRIC ETCH VIA
dev_ic_seq_0949_t60,3,CURE PASSIVATION
dev_ic_seq_0949_t60,4,DEVELOP PHOTORESIST
dev_ic_seq_0949_t60,5,POST EXPOSE BAKE
dev_ic_seq_0949_t80,1,CURE PASSIVATION
dev_ic_seq_0949_t80,2,SPIN COAT PHOTORESIST
dev_ic_seq_0949_t80,3,SOFT BAKE
dev_ic_seq_0949_t80,4,BACKSIDE ANNEAL
dev_ic_seq_0949_t80,5,DEVELOP PHOTORESIST
dev_ic_seq_0604_t60,1,DIELECTRIC ETCH VIA
dev_ic_seq_0604_t60,2,CURE PASSIVATION
dev_ic_seq_0604_t60,3,BACKSIDE ANNEAL
dev_ic_seq_0604_t60,4,DEVELOP PHOTORESIST
dev_ic_seq_0604_t60,5,SPIN COAT PHOTORESIST
dev_ic_seq_0604_t80,1,DEVELOP PHOTORESIST
dev_ic_seq_0604_t80,2,SPIN COAT PHOTORESIST
dev_ic_seq_0604_t80,3,BACKSIDE ANNEAL
dev_ic_seq_0604_t80,4,OPEN BOND PAD WINDOW
dev_ic_seq_0604_t80,5,CURE PASSIVATION
dev_ic_seq_0168_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0168_t60,2,BACKSIDE ANNEAL
dev_ic_seq_0168_t60,3,CURE PASSIVATION
dev_ic_seq_0168_t60,4,SPIN COAT PHOTORESIST
dev_ic_seq_0168_t60,5,POST EXPOSE BAKE
dev_ic_seq_0168_t80,1,BACKSIDE ANNEAL
dev_ic_seq_0168_t80,2,DEVELOP PHOTORESIST
dev_ic_seq_0168_t80,3,DIELECTRIC ETCH VIA
dev_ic_seq_0168_t80,4,OPEN BOND PAD WINDOW
dev_ic_seq_0168_t80,5,CURE PASSIVATION
dev_ic_seq_0654_t60,1,BACKSIDE ANNEAL
dev_ic_seq_0654_t60,2,POST EXPOSE BAKE
dev_ic_seq_0654_t60,3,CURE PASSIVATION
dev_ic_seq_0654_t60,4,DEVELOP PHOTORESIST
dev_ic_seq_0654_t60,5,DIELECTRIC ETCH VIA
dev_ic_seq_0654_t80,1,MEASURE PASSIVATION THICKNESS
dev_ic_seq_0654_t80,2,BACKSIDE ANNEAL
dev_ic_seq_0654_t80,3,DEVELOP PHOTORESIST
dev_ic_seq_0654_t80,4,SPIN COAT PHOTORESIST
dev_ic_seq_0654_t80,5,DIELECTRIC ETCH VIA
dev_ic_seq_0420_t60,1,DEVELOP PHOTORESIST
dev_ic_seq_0420_t60,2,CURE PASSIVATION
dev_ic_seq_0420_t60,3,BACKSIDE ANNEAL
dev_ic_seq_0420_t60,4,DIELECTRIC ETCH VIA
dev_ic_seq_0420_t60,5,POST EXPOSE BAKE
dev_ic_seq_0420_t80,1,BACKSIDE ANNEAL
dev_ic_seq_0420_t80,2,STRIP RESIST
dev_ic_seq_0420_t80,3,DEVELOP PHOTORESIST
dev_ic_seq_0420_t80,4,CURE PASSIVATION
dev_ic_seq_0420_t80,5,SPIN COAT PHOTORESIST
